Code,Site Name,Visit Date,Visit Time,Electrical Conductivity (µS/cm),pH (pH Units),Temperature - AIR (° C),Temperature - WATER (° C),Turbidity - NTU (NTU),Days Since Last Rainfall,Water Type,Litter Pollutants,Region,Basin,Catchment,Sub Catchment,Longitude,Latitude,Northing,Easting
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",04-Nov-12,9:50:00,190,7.3,20,15,26,Between 1 and 7 days ago,Creek,"plastic,polystyrene",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",14-Jun-10,10:00:00,320,7.1,10,10,40,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",05-Oct-08,10:45:00,120,7.5,13.2,12.5,25,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",11-Feb-07,10:00:00,140,6.9,25,19.9,100,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",08-Aug-10,10:00:00,330,7.2,11,9.6,26,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",28-Mar-10,10:00:00,190,7,24.8,20.4,65,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",03-Aug-08,9:30:00,160,7.6,11,10,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",03-Feb-08,9:30:00,160,7,25,22.7,110,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",03-Jun-07,10:00:00,160,6.9,15,10,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",06-May-07,10:00:00,130,7.4,15.7,14.8,20,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",01-Apr-07,10:00:00,150,6.6,18,16,27,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",02-Apr-06,9:30:00,,7.1,16,13.6,40,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",04-Dec-05,10:30:00,,,25,20.6,32,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",06-Dec-09,9:30:00,170,7.4,20.7,20,40,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",03-May-09,10:00:00,170,7.8,12,10.4,15,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",02-Mar-08,9:30:00,150,,13.9,16.1,100,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",06-Aug-06,10:00:00,240,7.3,12,10.2,40,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",05-Mar-06,9:30:00,,7.5,23.5,22,28,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",08-Nov-09,9:30:00,170,7.4,20.7,20,40,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",01-Feb-08,9:25:00,170,7.6,29,25,25,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",06-Jan-08,9:00:00,280,7.4,27,26.9,60,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",01-Oct-06,10:00:00,260,7.2,20.7,16,32,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",08-Jan-06,10:00:00,,7.1,26.5,23.4,30,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",05-Aug-12,9:40:00,450,6.9,13,10,45,Between 1 and 7 days ago,Creek,"bottles,packets,paper,plastic,polystyrene",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",11-Nov-07,9:30:00,230,7.1,19.1,20.8,80,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",06-Jul-08,10:30:00,220,7.8,13,10.2,100,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",01-Dec-07,10:00:00,240,6.6,26.7,24.4,50,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",08-Sep-07,11:30:00,220,7.1,20.5,12.3,20,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",04-Jun-06,10:00:00,210,7.4,11,9.5,35,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",11-Jul-10,10:00:00,460,7.2,20,20,20,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",07-Feb-10,9:30:00,120,,,,15,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",30-Jan-10,9:30:00,120,6.9,16.6,18.2,100,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",26-Jul-09,9:30:00,210,,13,11,25,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",06-Jan-13,10:30:00,,,,,,,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",05-Jun-11,10:00:00,490,8,10,10,24,,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",02-Mar-03,12:00:00,240,7.1,18.5,17.5,39,,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",16-May-01,11:00:00,220,7.3,,,23,,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR006,"Gardiners Creek upstream of Blackburn Lake, at Pobblebonk point, adjacent to Vegemite Creek",17-May-99,9:30:00,400,6.5,,10,13,,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.163844758996 N,-37.8249013889346 E,5812024,338401
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",05-Apr-09,10:15:00,280,8.1,20,,60,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",02-May-10,9:45:00,,,16.6,,,Last 24 hrs,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",07-Jun-09,10:00:00,140,8.3,13,13,50,Last 24 hrs,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",10-May-08,8:45:00,130,7.1,,,,Last 24 hrs,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",05-Aug-07,10:00:00,120,6.9,10.9,9.7,150,Last 24 hrs,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",01-Jul-07,10:00:00,120,8.2,13,10,400,Last 24 hrs,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",06-May-09,10:30:00,123,9.3,,12,10,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",28-Feb-09,8:45:00,200,7.7,,,,More than 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",01-Jun-08,9:30:00,230,,10,10,,More than 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",04-Nov-12,10:10:00,200,7,20,17,30,Between 1 and 7 days ago,Pond/Wetland,plastic,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",14-Jun-10,10:00:00,,,10,,,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",03-Feb-09,10:00:00,160,7,25,22.7,,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",06-Jul-08,11:00:00,180,7.5,12,9,,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",03-Jun-07,10:00:00,110,6.8,15,10,35,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",06-May-07,10:00:00,110,7.3,15.7,15.5,20,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",03-May-09,10:00:00,270,7.9,,,13,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",02-Mar-08,9:30:00,130,,,,,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",06-Jan-13,10:20:00,190,7,24,24,44,More than 7 days ago,Pond/Wetland,packets,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",02-Dec-12,10:16:00,,,20,20,27,Last 24 hrs,Pond/Wetland,"plastic,polystyrene",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",05-Aug-12,10:00:00,240,7,14,10,29,Between 1 and 7 days ago,Pond/Wetland,"bottles,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",11-Nov-07,9:30:00,160,7,19.5,,40,Between 1 and 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",06-Jul-08,11:00:00,190,7.5,13,11,300,More than 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",01-Dec-07,10:00:00,180,6.6,,,150,More than 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",08-Aug-07,11:30:00,180,7.9,20.5,12.9,17,More than 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",19-Jul-07,16:00:00,,,,,30,More than 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",18-Jul-07,18:00:00,,,,,70,More than 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",03-Sep-10,10:00:00,170,6.8,15,12,150,More than 7 days ago,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",05-Jun-11,10:30:00,270,6.9,8,25,25,,Pond/Wetland,"bottles,cans",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR020,"Blackburn Lake at the Landing, a constructed platform on the edge of the lake",05-Nov-99,10:00:00,133,7.1,,17,15,,Pond/Wetland,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.161119151277 N,-37.8262286787203 E,5811872,338164
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,31-Oct-12,13:55:00,4.64,8.12,29,21.5,15,Between 1 and 7 days ago,Other,"bottles,cans,packets,paper,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,29-Feb-12,11:30:00,230,7.04,24,20.9,17,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,26-May-11,10:00:00,380,7.9,16,14,20,Last 24 hrs,Other,"cans,packets,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,21-Apr-11,12:30:00,360,7.2,21,18,50,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,28-Jul-12,15:00:00,560,8.5,14,10.3,15,Between 1 and 7 days ago,Other,plastic,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,30-Jan-13,11:30:00,209,9.3,24,22.8,40,Between 1 and 7 days ago,Other,paper,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,27-Oct-12,15:00:00,0.61,8.71,25,21,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,28-Nov-12,12:30:00,680,7.1,28,22.7,15,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,25-May-12,11:00:00,375,8.11,17,11.6,30,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,30-Mar-12,12:00:00,605,7.15,28,18.9,10,More than 7 days ago,Other,plastic,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,30-Jun-11,12:30:00,940,8.2,18,11.5,15,More than 7 days ago,Other,"paper,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
ME_YGR047,Gardiners Creek next to Deakin Uni BBQ site,27-Aug-12,13:00:00,0.69,7.89,15,12.8,10,Between 1 and 7 days ago,Other,"paper,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.112278714 N,-37.8470573721 E,5809475,333912
